task,step,visual_state_evidence,depth_scale_evidence,policy_embedding_proxy_evidence,action_outcome_mismatch_evidence,progress_regularity_evidence,local_neighborhood_proxy_evidence,composite_step_score,mixed_components,expected_dominant_mechanism,expected_route,priority_router_route,max_signal_route,uniform_retry_route,single_score_route
GauzeRetrieve,30,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,31,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,32,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,33,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,34,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,35,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,36,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,37,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,38,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,39,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,40,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,41,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,42,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,43,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,44,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,45,1.0,1.0,0.7690789473684211,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,46,1.0,1.0,0.775,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,47,1.0,1.0,0.780921052631579,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,48,1.0,1.0,0.786842105263158,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,49,1.0,1.0,0.792763157894737,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,50,1.0,1.0,0.7986842105263159,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,51,1.0,1.0,0.8046052631578948,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,52,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,53,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,54,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,55,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,56,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,57,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,58,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,59,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,60,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,61,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,62,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,63,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,64,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,65,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,66,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,67,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,68,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,69,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,70,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,71,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,72,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,73,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,74,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,75,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,76,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,77,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,78,1.0,1.0,0.7690789473684211,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,79,1.0,1.0,0.775,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,80,1.0,1.0,0.780921052631579,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,81,1.0,1.0,0.780921052631579,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,82,1.0,1.0,0.786842105263158,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,83,1.0,1.0,0.792763157894737,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,84,1.0,1.0,0.780921052631579,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,85,1.0,1.0,0.786842105263158,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,86,1.0,1.0,0.792763157894737,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,87,1.0,1.0,0.7986842105263159,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,88,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,89,1.0,1.0,0.7690789473684211,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,90,1.0,1.0,0.7690789473684211,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,91,1.0,1.0,0.775,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,92,1.0,1.0,0.780921052631579,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,93,1.0,1.0,0.786842105263158,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,94,1.0,1.0,0.792763157894737,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,95,1.0,1.0,0.7986842105263159,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,96,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,97,1.0,1.0,0.7690789473684211,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,98,1.0,1.0,0.775,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,99,1.0,1.0,0.780921052631579,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,100,1.0,1.0,0.786842105263158,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,101,1.0,1.0,0.792763157894737,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,102,1.0,1.0,0.7986842105263159,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,103,1.0,1.0,0.8046052631578948,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,104,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,105,1.0,1.0,0.780921052631579,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,106,1.0,1.0,0.786842105263158,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,107,1.0,1.0,0.792763157894737,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,108,1.0,1.0,0.7986842105263159,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,109,1.0,1.0,0.8046052631578948,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,110,1.0,1.0,0.8105263157894738,0.6,1.0,0.7317105263157895,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,111,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,112,1.0,1.0,0.7690789473684211,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,113,1.0,1.0,0.7631578947368421,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,114,1.0,1.0,0.7690789473684211,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,115,1.0,1.0,0.775,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,116,1.0,1.0,0.780921052631579,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,117,1.0,1.0,0.786842105263158,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,118,1.0,1.0,0.792763157894737,0.6,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error+policy_approach_drift,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
